X,Y,标注类别名称,预测类别,图像路径
8.803131,9.469171,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_866.jpg
10.758929,8.133824,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_153.jpg
9.187663,9.841088,covering,device,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_303.jpg
6.0885386,4.099473,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1711.jpg
8.586844,6.748053,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2004.jpg
12.405898,10.384326,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_681.jpg
10.473042,10.853171,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_264.jpg
10.35744,12.352159,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2555.jpg
8.14911,6.900691,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1536.jpg
11.650614,11.960302,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2491.jpg
8.62901,9.815638,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2265.jpg
6.591506,4.072718,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2135.jpg
8.646761,10.472215,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2233.jpg
8.874115,6.386779,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2895.jpg
10.924401,11.327895,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2185.jpg
9.803329,11.2604265,covering,plant,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2008.jpg
6.9804125,6.5492864,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1124.jpg
9.135838,11.257957,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2182.jpg
10.647152,9.644321,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1614.jpg
8.026968,10.487974,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2230.jpg
6.1297235,6.700705,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2496.jpg
9.395259,8.76557,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_79.jpg
9.132207,6.6505866,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1583.jpg
6.7272487,6.1120205,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_128.jpg
12.309616,7.4296384,covering,domestic_animal,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2848.jpg
8.144539,7.649946,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2787.jpg
10.086269,9.239796,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_826.jpg
7.5206966,11.998818,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2163.jpg
8.36674,7.3482013,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1953.jpg
8.602198,7.6257834,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_17.jpg
9.776447,7.681391,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2517.jpg
10.004266,9.0000105,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2750.jpg
9.3574095,10.888673,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2150.jpg
10.742469,6.9900365,covering,domestic_animal,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_413.jpg
9.335269,5.7563295,covering,domestic_animal,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1403.jpg
6.687541,6.766855,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2279.jpg
6.6952314,6.8059916,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_380.jpg
10.872583,10.315715,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1007.jpg
11.951271,11.550638,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2609.jpg
10.968955,10.866776,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2145.jpg
11.43048,10.872384,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2527.jpg
10.930916,7.6984863,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2814.jpg
8.972505,6.7160673,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1982.jpg
12.623787,11.73649,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1218.jpg
5.0012884,4.7516756,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1572.jpg
10.694611,10.721731,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2668.jpg
5.260233,4.561266,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1740.jpg
8.477435,10.097933,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_174.jpg
9.990517,9.482549,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1054.jpg
13.338163,12.213934,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1796.jpg
11.967337,11.381079,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_559.jpg
10.217498,7.5771327,covering,plant,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1835.jpg
8.280887,9.085527,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_633.jpg
7.268267,11.480847,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1412.jpg
9.681167,9.988432,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2339.jpg
11.590592,10.948148,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_724.jpg
11.262514,7.7989616,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_624.jpg
9.531961,7.527344,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2811.jpg
10.132216,9.452626,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1247.jpg
5.875284,5.158147,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1988.jpg
9.2348,12.076387,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_657.jpg
5.998203,4.3665996,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_141.jpg
9.689475,7.2315297,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2236.jpg
11.260867,10.406962,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1621.jpg
9.149419,7.4054704,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2759.jpg
6.0332932,5.3516216,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1309.jpg
5.4104013,4.815951,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2159.jpg
11.128734,7.6710587,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2767.jpg
9.295594,6.050583,covering,plant,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1086.jpg
11.418005,11.478416,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2520.jpg
10.411377,10.895537,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1772.jpg
9.111812,10.950568,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_534.jpg
6.877357,4.7021337,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2195.jpg
7.823702,11.4251,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1555.jpg
11.272057,10.214744,covering,vertebrate,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_751.jpg
10.496851,10.975242,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1206.jpg
7.3055453,6.001011,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1029.jpg
8.352642,11.156672,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2617.jpg
7.2246094,8.415873,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2149.jpg
9.318515,7.19439,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2536.jpg
11.443033,10.967191,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_126.jpg
6.3544207,6.3206472,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1553.jpg
7.298654,7.8859234,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2832.jpg
8.536265,8.267593,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_651.jpg
12.458428,9.1963215,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1844.jpg
8.37328,8.163701,covering,domestic_animal,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2294.jpg
10.76584,10.596248,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_390.jpg
9.472234,7.4411507,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2522.jpg
7.735186,8.562741,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1255.jpg
8.2398615,9.159622,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1927.jpg
10.305008,7.482494,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_156.jpg
7.947598,7.6834908,covering,domestic_animal,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2985.jpg
10.573072,12.703537,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2656.jpg
9.761421,6.29141,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1311.jpg
6.062804,6.4847984,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2839.jpg
7.1144857,6.37613,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2936.jpg
12.454809,7.230597,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_455.jpg
9.03953,10.62238,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2408.jpg
7.2359853,5.234246,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1381.jpg
6.6491613,5.646083,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2796.jpg
10.171547,12.393883,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1654.jpg
11.715415,10.763578,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1902.jpg
9.954864,7.845771,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2092.jpg
11.882364,11.6709385,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2373.jpg
9.167259,11.413166,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1028.jpg
10.9723835,9.978318,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1556.jpg
10.536045,9.566472,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1643.jpg
11.96839,10.058947,covering,domestic_animal,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1343.jpg
9.662689,10.308671,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2450.jpg
8.055101,9.7408285,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1632.jpg
7.868058,6.9404907,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2489.jpg
8.699088,5.9156065,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2391.jpg
8.498256,7.36418,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1354.jpg
10.767498,11.134595,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1569.jpg
7.167142,6.217275,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2884.jpg
7.5499983,8.264647,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1035.jpg
6.2064776,4.576558,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2730.jpg
8.558121,9.546848,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1510.jpg
12.940844,11.674128,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_658.jpg
7.4725003,8.602852,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1834.jpg
9.108975,10.7627735,covering,plant,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_242.jpg
6.3395176,4.7920246,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1790.jpg
11.235478,8.794341,covering,domestic_animal,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2543.jpg
7.238932,4.907575,covering,domestic_animal,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2959.jpg
11.300824,9.057804,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1876.jpg
10.252496,10.735285,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1488.jpg
10.014917,10.212157,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1487.jpg
10.805217,6.9910073,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1015.jpg
11.2427635,9.576254,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2020.jpg
10.86201,11.282407,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1600.jpg
4.948908,4.4032364,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1830.jpg
7.5985665,8.108124,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1176.jpg
7.703408,8.509731,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1728.jpg
12.212894,7.417357,covering,domestic_animal,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_189.jpg
11.743757,9.676498,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1135.jpg
9.584772,8.61136,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1973.jpg
9.530075,6.759789,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1073.jpg
7.4804583,6.8944297,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1.jpg
10.984237,11.167595,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_592.jpg
8.9678755,9.104349,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_546.jpg
8.865291,10.012596,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_225.jpg
8.474682,6.7633944,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1170.jpg
6.3007083,4.3954873,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1322.jpg
11.091054,11.173886,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2186.jpg
10.749276,12.278711,covering,device,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2328.jpg
6.2058387,4.0609584,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2432.jpg
9.965661,7.3905683,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_791.jpg
9.88177,9.070177,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2619.jpg
11.478963,9.94978,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2305.jpg
9.685628,7.759901,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2683.jpg
5.839489,4.350546,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1107.jpg
10.785965,10.389542,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_778.jpg
8.803135,9.822961,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2927.jpg
9.83563,7.6194057,covering,vertebrate,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_438.jpg
7.7698526,10.128507,covering,structure,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1853.jpg
6.9853916,5.6101913,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1395.jpg
8.524124,7.9570494,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2638.jpg
6.609303,8.179216,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1602.jpg
6.7852635,7.0816207,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_740.jpg
7.4213805,8.353649,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1324.jpg
7.064244,6.059349,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2943.jpg
11.589579,11.111794,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_814.jpg
9.703156,6.8921585,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2251.jpg
5.553692,4.7519884,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1329.jpg
8.324807,11.194275,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_752.jpg
12.060675,7.820002,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1323.jpg
10.670076,9.705097,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_277.jpg
8.408555,12.242091,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2825.jpg
6.6187053,8.016571,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1268.jpg
10.804928,10.036608,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2477.jpg
7.8425465,5.8658876,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2504.jpg
9.765584,9.946152,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2718.jpg
12.522128,9.4145,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_595.jpg
12.488697,11.654512,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2332.jpg
10.895635,10.904693,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_597.jpg
10.535208,7.818062,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1347.jpg
6.9297767,8.770892,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_91.jpg
7.0164695,5.454772,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2067.jpg
9.40518,10.306651,covering,vertebrate,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2519.jpg
7.191359,8.583542,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_244.jpg
7.2814527,5.530747,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2972.jpg
10.834392,11.335839,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_471.jpg
11.248611,9.890051,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1059.jpg
9.560048,8.621455,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1141.jpg
9.099659,6.6338267,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1781.jpg
5.716698,5.390866,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1443.jpg
10.148926,9.21821,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1587.jpg
10.003869,7.797424,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_377.jpg
8.911949,8.536731,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2655.jpg
11.333018,11.956712,covering,vertebrate,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_579.jpg
10.928109,11.913235,covering,plant,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2687.jpg
9.263957,11.381387,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1537.jpg
12.733604,9.201611,covering,vertebrate,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2333.jpg
7.9956455,5.671264,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1209.jpg
13.195018,11.929575,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_653.jpg
12.288955,11.402601,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1432.jpg
12.666307,9.968663,device,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1947.jpg
9.740192,12.712592,device,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_777.jpg
7.53181,10.601988,device,device,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2131.jpg
9.728879,8.865251,device,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_583.jpg
9.038908,10.075148,device,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_763.jpg
8.571448,12.179105,device,device,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1052.jpg
12.704456,10.881445,device,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2879.jpg
7.597083,10.666138,device,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2161.jpg
9.196178,8.665605,device,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_59.jpg
7.612173,8.285585,device,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1191.jpg
9.616671,10.651992,device,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2488.jpg
9.986535,11.692533,device,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_781.jpg
6.230004,5.30836,device,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_511.jpg
10.25288,11.346931,device,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_61.jpg
12.04732,12.527426,device,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1698.jpg
7.7236266,9.13403,device,device,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_384.jpg
6.9819474,5.70365,device,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_173.jpg
7.694487,10.667036,device,device,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_106.jpg
7.507541,11.315043,device,device,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1522.jpg
6.342227,4.364664,device,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1372.jpg
10.276288,8.021252,device,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2121.jpg
10.74787,12.0144205,device,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_107.jpg
8.420755,11.379663,device,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2275.jpg
5.15442,4.8772492,device,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1033.jpg
9.779542,9.33616,device,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_730.jpg
10.655923,11.48771,device,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2462.jpg
