X,Y,标注类别名称,预测类别,图像路径
2.6984897,10.931607,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2496.jpg
2.431263,9.349157,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_79.jpg
4.4104786,10.435041,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1583.jpg
1.672263,10.178794,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_128.jpg
4.968646,10.832962,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2848.jpg
1.1182666,11.444238,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2787.jpg
5.103118,10.850815,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_826.jpg
5.052992,10.898655,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2163.jpg
2.5398257,9.424728,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1953.jpg
1.4477859,10.929673,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_17.jpg
4.3664656,10.405437,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2517.jpg
4.7263665,10.58435,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2750.jpg
2.973483,9.778221,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2150.jpg
1.6224734,11.026825,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_413.jpg
0.5046905,10.881611,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1403.jpg
2.1303966,11.612066,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2279.jpg
2.0382807,11.307131,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_380.jpg
3.4015472,10.990984,covering,device,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1007.jpg
4.372594,9.885871,covering,structure,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2609.jpg
5.2805634,11.110998,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2145.jpg
3.745729,9.928875,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2527.jpg
5.250692,10.9484625,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2814.jpg
1.928782,9.641381,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1982.jpg
5.033902,9.75562,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1218.jpg
2.270925,9.623928,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1572.jpg
4.403204,10.624007,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2668.jpg
0.388984,11.18855,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1740.jpg
2.2828846,9.875653,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_174.jpg
2.9522035,9.988215,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1054.jpg
5.207591,7.6871004,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1796.jpg
2.7237244,9.384424,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_559.jpg
3.5234237,5.7380457,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1835.jpg
2.2074513,9.653786,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_633.jpg
3.6237223,8.691862,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1412.jpg
4.940542,10.766295,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2339.jpg
4.85115,10.429272,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_724.jpg
5.2422786,11.139466,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_624.jpg
3.4149077,11.528913,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2811.jpg
4.14518,8.312089,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1247.jpg
2.6655147,9.824763,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1988.jpg
3.7576625,10.942733,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_657.jpg
1.625715,10.651164,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_141.jpg
4.398532,10.57297,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2236.jpg
4.6452355,10.924415,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1621.jpg
3.160353,12.135436,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2759.jpg
1.8320742,11.407346,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1309.jpg
1.0200108,11.526965,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2159.jpg
5.256279,11.134187,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2767.jpg
4.856585,10.306834,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1086.jpg
4.052422,10.479321,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2520.jpg
2.729705,9.440378,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1772.jpg
2.8814635,9.71126,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_534.jpg
0.29581344,10.483241,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2195.jpg
4.4976926,9.795994,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1555.jpg
2.4140396,9.01006,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_751.jpg
5.168946,11.090571,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1206.jpg
2.099988,11.256271,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1029.jpg
2.9330146,11.95672,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2617.jpg
3.2698846,12.132794,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2149.jpg
2.7335284,9.615264,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2536.jpg
4.315816,10.8117075,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_126.jpg
1.6346592,10.392734,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1553.jpg
3.0317144,9.908924,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2832.jpg
2.4490638,11.405191,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_651.jpg
1.8982095,9.894947,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1844.jpg
4.354282,10.476537,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2294.jpg
5.2318263,11.201057,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_390.jpg
5.096158,11.289938,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2522.jpg
1.567911,9.740836,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1255.jpg
4.60015,8.779481,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1927.jpg
3.3876867,8.261518,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_156.jpg
2.2404523,8.505671,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2985.jpg
4.997183,10.897884,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2656.jpg
4.684302,8.776199,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1311.jpg
1.6394252,10.825755,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2839.jpg
2.7983506,9.31442,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2936.jpg
0.23350753,10.6496315,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_455.jpg
4.1470866,10.503904,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2408.jpg
0.6894371,11.458034,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1381.jpg
1.2054625,11.271351,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2796.jpg
4.236475,10.191442,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1654.jpg
4.9250674,10.928367,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1902.jpg
3.7506454,10.085507,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2092.jpg
5.2302985,10.969987,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2373.jpg
2.9094648,9.785196,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1028.jpg
3.4646938,8.482426,covering,vertebrate,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1556.jpg
4.117812,10.502408,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1643.jpg
-0.6534297,6.2189736,covering,vertebrate,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1343.jpg
3.0623305,11.976595,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2450.jpg
4.052186,11.3679085,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1632.jpg
3.2509112,10.503463,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2489.jpg
5.225023,11.085231,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2391.jpg
2.7693832,9.673326,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1354.jpg
5.156265,11.120168,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1569.jpg
0.90437216,11.407804,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2884.jpg
2.004708,9.034484,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1035.jpg
2.442254,11.594811,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2730.jpg
3.547343,10.930978,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1510.jpg
6.072025,6.052525,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_658.jpg
2.7339838,12.362271,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1834.jpg
2.478135,9.201544,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_242.jpg
0.79229933,11.226713,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1790.jpg
3.572998,10.914234,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2543.jpg
5.1683373,11.136146,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2959.jpg
4.488548,10.334645,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1876.jpg
4.855107,8.653115,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1488.jpg
3.060183,10.889395,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1487.jpg
5.2941284,10.98937,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1015.jpg
2.619179,10.257388,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2020.jpg
4.0624137,10.71412,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1600.jpg
2.7381797,12.3996315,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1830.jpg
3.249148,10.504606,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1176.jpg
3.0639086,11.3532915,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1728.jpg
-2.107672,6.200594,covering,domestic_animal,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_189.jpg
5.256749,10.825036,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1135.jpg
4.2748423,10.560877,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1973.jpg
5.362601,11.085253,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1073.jpg
0.30137768,11.195467,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1.jpg
5.3265686,11.090797,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_592.jpg
2.1827135,11.325908,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_546.jpg
2.0526776,7.0692058,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_225.jpg
2.8730116,12.045662,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1170.jpg
1.1277103,10.950491,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1322.jpg
6.610381,6.4438562,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2186.jpg
6.539398,8.483658,covering,device,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2328.jpg
0.15275033,10.777081,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2432.jpg
5.042011,10.628254,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_791.jpg
5.8935723,7.8681417,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2619.jpg
2.77379,9.508237,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2305.jpg
4.069119,10.641342,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2683.jpg
2.8301454,10.381633,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1107.jpg
5.1873345,10.995911,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_778.jpg
2.5621526,11.411909,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2927.jpg
0.916702,7.6663203,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_438.jpg
4.026621,8.003681,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1853.jpg
2.03985,10.857662,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1395.jpg
4.482307,10.413235,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2638.jpg
2.766006,10.890692,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1602.jpg
1.8160665,11.417637,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_740.jpg
0.6720091,11.128459,covering,domestic_animal,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1324.jpg
1.8413012,11.374913,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2943.jpg
3.035413,12.32886,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_814.jpg
3.2072082,9.558205,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2251.jpg
3.227652,12.011884,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1329.jpg
4.0157547,10.204385,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_752.jpg
1.2310687,10.017466,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1323.jpg
4.786763,10.544972,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_277.jpg
5.113311,8.5043545,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2825.jpg
4.399768,10.601758,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1268.jpg
4.899047,10.060485,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2477.jpg
2.086149,10.552393,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2504.jpg
4.796631,10.316069,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2718.jpg
5.37279,10.967401,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_595.jpg
1.7335287,11.05144,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2332.jpg
4.898878,11.275337,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_597.jpg
5.161643,11.102637,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1347.jpg
4.199879,9.695014,covering,device,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_91.jpg
1.4552157,11.137827,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2067.jpg
1.7268674,8.947694,covering,domestic_animal,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2519.jpg
1.6085402,11.565154,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_244.jpg
0.70574456,11.394262,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2972.jpg
5.37838,10.872579,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_471.jpg
3.241817,11.48982,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1059.jpg
1.982116,9.294116,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1141.jpg
2.6320481,10.149519,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1781.jpg
1.7472444,10.047848,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1443.jpg
4.1999803,10.417892,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1587.jpg
3.027299,10.117414,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_377.jpg
5.0522437,10.938187,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2655.jpg
-0.67917717,6.7590413,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_579.jpg
1.5927879,10.778584,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2687.jpg
1.4827206,11.271011,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1537.jpg
2.9360087,9.37665,covering,covering,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2333.jpg
2.979701,10.468155,covering,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1209.jpg
5.087961,10.931989,covering,vertebrate,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_653.jpg
2.7107503,10.606608,covering,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1432.jpg
5.4120793,7.3666267,device,device,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1947.jpg
4.4346576,8.129617,device,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_777.jpg
6.0286937,8.849047,device,device,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2131.jpg
5.6117325,6.98786,device,device,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_583.jpg
5.555943,8.994969,device,device,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_763.jpg
7.630872,8.848519,device,device,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1052.jpg
5.160438,7.0608616,device,device,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2879.jpg
7.6260424,8.655316,device,device,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2161.jpg
2.880313,10.60672,device,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_59.jpg
3.1795654,10.8043995,device,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1191.jpg
3.494625,11.94116,device,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2488.jpg
4.221114,10.606914,device,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_781.jpg
1.3583963,11.016746,device,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_511.jpg
2.6365573,10.149247,device,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_61.jpg
-0.85833275,5.601379,device,domestic_animal,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1698.jpg
3.092046,5.918837,device,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_384.jpg
1.2968098,11.609091,device,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_173.jpg
5.1361985,7.088435,device,device,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_106.jpg
5.2313976,8.807131,device,device,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1522.jpg
0.7297246,11.1015415,device,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1372.jpg
3.0657873,7.09951,device,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2121.jpg
6.29789,6.4235425,device,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_107.jpg
2.6188748,10.399311,device,mater,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_2275.jpg
2.069812,12.25804,device,person,data/SOD-SemanticDataset/test/COME15K-Hard/COME_Hard_1033.jpg
